round,validator,crypto,behavior,latency,sensor,effective
0,A,100,24,1,100,62
0,B,100,27,7,97,63
0,C,100,13,9,100,60
0,D,100,31,8,100,65
0,A,100,30,6,100,64
0,B,100,33,4,98,65
0,C,100,19,8,100,61
0,D,100,2,14,100,57
0,A,100,1,4,100,55
0,B,100,39,3,99,67
0,C,100,25,5,100,63
0,D,100,0,7,100,56
0,A,100,7,9,100,58
0,B,100,45,7,100,69
0,C,100,31,0,100,64
0,D,100,6,5,100,57
0,A,100,13,14,100,61
0,B,100,16,3,100,60
0,C,100,2,6,100,56
0,D,100,12,0,100,58
0,A,100,19,16,100,63
0,B,100,22,3,100,62
0,C,100,8,5,100,58
0,D,100,0,5,100,55
0,A,100,25,13,100,64
0,B,100,0,0,100,55
0,C,100,0,10,100,56
0,D,100,6,6,100,57
0,A,100,31,4,100,64
0,B,100,0,0,100,55
0,C,100,6,15,100,59
0,D,100,12,10,100,60
0,A,100,37,1,100,66
0,B,100,0,0,100,55
0,C,100,12,13,100,60
0,D,100,0,8,100,56
0,A,100,43,0,100,67
0,B,100,0,0,100,55
0,C,100,18,15,90,61
0,D,100,0,0,100,55
0,A,100,49,0,100,69
0,B,100,0,2,100,55
0,C,100,0,9,91,55
0,D,100,6,0,100,56
0,A,100,55,5,100,72
0,B,100,6,0,100,56
0,C,100,6,5,92,56
0,D,100,0,0,100,55
0,A,100,61,8,100,74
0,B,100,0,2,100,55
0,C,100,12,3,93,58
0,D,100,0,0,100,55
0,A,100,67,12,100,76
0,B,100,0,5,100,55
0,C,100,0,3,94,54
0,D,100,6,5,100,57
0,A,100,73,8,100,78
0,B,100,6,10,100,58
0,C,100,6,0,95,56
0,D,100,12,3,100,59
0,A,100,79,2,100,79
0,B,100,0,10,100,56
0,C,100,12,1,96,58
0,D,100,18,2,100,60
0,A,100,85,6,100,81
0,B,100,6,9,100,58
0,C,100,18,0,97,59
0,D,100,0,6,100,55
0,A,100,56,0,100,71
0,B,100,12,12,100,60
0,C,100,0,2,98,55
0,D,100,0,7,90,54
0,A,100,62,0,100,73
0,B,100,0,12,100,56
0,C,100,6,0,99,56
0,D,100,0,9,91,55
0,A,100,68,2,100,75
0,B,100,0,15,100,57
0,C,100,12,3,100,59
0,D,100,6,6,92,56
0,A,100,39,0,100,66
0,B,100,0,20,100,58
0,C,100,18,0,100,60
0,D,100,0,5,93,54
0,A,100,10,0,100,58
0,B,100,0,14,100,57
0,C,100,24,0,100,62
0,D,100,6,8,94,57
0,A,100,0,0,100,55
0,B,100,6,15,100,59
0,C,100,30,0,100,64
0,D,100,12,12,95,59
0,A,85,6,0,100,50
0,B,100,12,15,100,60
0,C,100,1,5,100,56
0,D,100,18,12,96,61
0,A,86,12,9,100,54
0,B,100,18,15,100,62
0,C,100,0,0,100,55
0,D,100,24,10,97,63
0,A,87,0,6,100,50
0,B,100,24,10,100,63
0,C,100,6,2,100,57
0,D,100,30,11,98,65
0,A,88,0,2,100,50
0,B,100,30,10,100,65
0,C,100,0,0,100,55
0,D,100,36,3,99,66
0,A,73,6,4,100,46
0,B,100,1,5,100,56
0,C,100,6,4,100,57
0,D,100,42,0,89,65
0,A,74,12,2,100,48
0,B,100,0,0,100,55
0,C,100,0,0,100,55
0,D,100,48,0,90,67
0,A,75,18,0,100,50
0,B,100,6,0,100,56
0,C,100,6,0,100,56
0,D,100,54,0,91,69
0,A,76,24,1,100,52
0,B,100,12,0,100,58
0,C,100,12,9,100,59
0,D,85,60,1,92,65
0,A,77,0,0,100,45
0,B,100,18,3,100,60
0,C,100,0,4,100,55
0,D,86,66,2,93,68
0,A,78,6,0,100,48
0,B,100,0,7,100,56
0,C,100,6,3,100,57
0,D,87,72,6,94,71
0,A,79,0,1,100,46
0,B,100,6,11,100,58
0,C,100,12,2,100,58
0,D,88,43,0,95,62
0,A,80,6,0,100,48
0,B,100,12,16,100,61
0,C,100,18,0,100,60
0,D,89,49,2,96,65
0,A,81,12,4,100,51
0,B,100,18,18,100,63
0,C,100,24,1,100,62
0,D,90,55,0,97,67
0,A,82,18,0,100,53
0,B,100,24,20,100,65
0,C,100,30,3,100,64
0,D,91,26,0,98,58
0,A,83,24,7,90,54
0,B,100,30,22,100,67
0,C,100,36,10,100,67
0,D,92,32,4,99,61
0,A,84,0,4,91,47
0,B,100,36,18,100,68
0,C,100,42,18,100,70
0,D,93,38,5,100,64
0,A,85,0,5,92,48
0,B,100,42,18,100,70
0,C,100,13,20,100,61
0,D,94,44,6,100,66
0,A,86,6,5,93,50
0,B,100,48,18,100,72
0,C,100,19,17,100,63
0,D,95,50,5,100,68
0,A,87,12,1,94,52
0,B,100,19,17,100,63
0,C,100,25,17,100,65
0,D,96,56,3,100,70
0,A,88,18,4,95,55
0,B,100,25,19,100,65
0,C,100,31,12,100,66
0,D,97,27,0,100,61
0,A,89,24,6,96,58
0,B,100,31,19,100,67
0,C,100,2,9,100,56
0,D,98,33,3,100,64
0,A,90,30,0,97,59
0,B,100,2,15,100,57
0,C,100,8,4,100,58
0,D,99,39,0,100,66
0,A,91,36,0,98,61
0,B,100,8,22,90,59
0,C,100,14,5,100,59
0,D,100,45,0,100,68
0,A,92,42,8,99,65
0,B,100,14,20,91,60
0,C,100,20,2,100,61
0,D,100,16,1,100,59
0,A,93,13,14,100,58
0,B,100,20,22,92,63
0,C,100,26,1,100,62
0,D,100,0,4,100,55
0,A,94,0,15,100,54
0,B,100,26,29,93,66
0,C,100,32,4,100,65
0,D,100,6,0,100,56
0,A,95,0,18,100,55
0,B,100,0,35,94,59
0,C,100,3,1,100,56
0,D,100,12,0,100,58
0,A,96,6,13,100,57
0,B,85,6,37,95,55
0,C,100,9,8,100,58
0,D,100,18,0,100,60
0,A,97,0,10,100,55
0,B,86,12,38,96,58
0,C,100,15,10,100,61
0,D,100,0,0,100,55
0,A,98,6,13,100,57
0,B,71,18,38,97,54
0,C,100,21,13,100,63
0,D,100,0,0,100,55
0,A,99,12,17,100,60
0,B,72,24,34,98,55
0,C,100,27,15,100,65
0,D,100,6,0,90,55
0,A,100,0,16,100,57
0,B,73,30,37,99,58
0,C,100,33,13,100,66
0,D,100,12,3,91,57
0,A,100,6,16,100,59
0,B,74,36,45,100,62
0,C,100,4,11,100,57
0,D,100,18,7,92,60
0,A,100,12,19,100,61
0,B,75,42,42,100,63
0,C,100,10,8,100,59
0,D,100,24,11,93,62
0,A,100,18,28,100,64
0,B,76,48,41,100,65
0,C,100,0,9,100,56
0,D,100,30,5,94,63
0,A,100,24,34,100,67
0,B,77,54,43,100,68
0,C,100,0,5,100,55
0,D,100,36,10,95,66
0,A,100,30,31,100,68
0,B,78,60,39,100,70
0,C,100,6,9,100,58
0,D,100,42,15,96,69
0,A,100,36,36,100,71
0,B,79,66,30,100,70
0,C,100,12,15,100,60
0,D,100,48,22,97,72
0,A,100,42,38,100,73
0,B,80,72,31,100,73
0,C,100,0,13,100,56
0,D,100,54,23,98,74
0,A,100,48,32,100,74
0,B,81,78,29,100,75
0,C,100,0,13,100,56
0,D,100,60,25,99,76
0,A,100,54,32,100,76
0,B,82,49,24,100,66
0,C,100,6,16,100,59
0,D,100,66,23,100,78
0,A,100,60,36,100,78
0,B,83,20,19,100,57
0,C,100,12,23,100,62
0,D,100,72,25,100,80
0,A,100,66,31,100,79
0,B,84,0,17,100,51
0,C,100,0,23,100,58
0,D,100,43,21,100,71
0,A,100,72,35,100,81
0,B,85,0,18,100,51
0,C,100,6,29,100,61
0,D,100,49,15,100,71
0,A,100,78,39,100,84
0,B,86,0,17,100,51
0,C,100,12,25,100,62
0,D,100,55,20,100,74
0,A,100,84,31,100,84
0,B,87,0,23,100,53
0,C,100,0,26,100,58
0,D,100,61,17,100,75
0,A,100,55,33,100,76
0,B,88,6,21,100,55
0,C,100,6,31,100,61
0,D,100,67,22,100,78
0,A,100,61,42,100,79
0,B,89,12,19,100,57
0,C,100,12,33,100,63
0,D,100,73,21,90,78
0,A,100,67,39,100,80
0,B,90,18,28,100,60
0,C,100,18,32,100,65
0,D,100,79,22,91,80
0,A,100,73,39,100,82
0,B,91,24,21,100,61
0,C,100,24,33,100,67
0,D,100,85,21,92,82
0,A,100,44,34,100,73
0,B,92,30,16,100,63
0,C,85,30,32,100,62
0,D,100,91,25,93,85
0,A,100,50,39,100,75
0,B,93,36,23,100,66
0,C,86,1,31,100,54
0,D,100,97,27,94,87
0,A,100,56,37,90,75
0,B,94,42,27,100,69
0,C,87,7,28,100,56
0,D,100,100,30,95,88
0,A,100,62,43,91,78
0,B,95,48,25,100,71
0,C,88,13,21,100,57
0,D,100,71,21,96,78
0,A,100,68,36,92,79
0,B,96,54,30,100,74
0,C,89,19,20,100,59
0,D,100,77,25,97,81
0,A,100,39,37,93,71
0,B,97,60,38,100,77
0,C,90,25,19,100,61
0,D,100,48,25,98,72
0,A,100,10,37,94,62
0,B,98,31,43,100,69
0,C,91,0,23,100,54
0,D,100,54,29,99,75
0,A,100,16,31,95,63
0,B,99,2,46,100,62
0,C,92,0,19,100,54
0,D,100,60,28,100,77
0,A,100,22,37,96,66
0,B,100,8,46,100,64
0,C,93,6,14,100,56
0,D,100,66,25,100,78
0,A,100,28,38,97,68
0,B,100,14,45,100,65
0,C,94,0,18,100,55
0,D,100,37,27,100,70
0,A,100,34,38,98,70
0,B,100,0,43,100,61
0,C,95,0,24,100,56
0,D,100,8,25,100,61
0,A,100,5,39,99,62
0,B,100,0,42,100,61
0,C,96,6,25,100,58
0,D,100,14,29,100,63
0,A,100,11,39,100,64
0,B,100,0,32,100,59
0,C,97,0,23,100,57
0,D,100,20,27,100,65
0,A,100,17,39,90,64
0,B,100,6,32,100,61
0,C,98,0,19,90,55
0,D,100,0,25,90,57
0,A,100,23,37,91,66
0,B,100,12,37,100,64
0,C,99,0,19,91,56
0,D,100,6,18,91,58
0,A,100,29,36,92,67
0,B,100,18,37,100,65
0,C,100,6,19,92,58
0,D,100,12,22,92,60
0,A,100,35,36,93,69
0,B,100,0,36,100,60
0,C,100,12,16,82,58
0,D,100,18,14,93,61
0,A,100,41,38,94,72
0,B,100,6,43,100,63
0,C,100,18,13,83,59
0,D,100,24,13,94,63
0,A,100,47,42,95,74
0,B,100,12,45,100,65
0,C,100,24,13,84,61
0,D,100,30,8,95,64
0,A,100,18,48,96,67
0,B,100,18,39,100,66
0,C,100,0,8,85,53
0,D,100,36,3,96,65
0,A,100,24,55,97,70
0,B,100,24,38,100,67
0,C,100,6,14,86,56
0,D,100,42,2,97,67
0,A,100,30,55,98,71
0,B,100,30,37,100,69
0,C,100,0,17,87,55
0,D,100,48,0,98,69
0,A,100,36,51,99,73
0,B,100,36,43,100,72
0,C,100,0,11,88,54
0,D,100,54,2,99,71
0,A,100,42,57,89,74
0,B,100,7,46,100,64
0,C,100,0,18,89,56
0,D,85,60,10,100,68
0,A,100,13,60,90,66
0,B,100,13,46,100,65
0,C,100,6,24,90,58
0,D,86,66,11,100,70
0,A,100,19,59,91,68
0,B,100,19,48,100,67
0,C,100,12,23,91,60
0,D,87,72,4,100,72
0,A,85,25,59,92,64
0,B,100,0,42,100,61
0,C,85,18,30,92,57
0,D,88,78,3,100,74
0,A,86,31,56,93,66
0,B,100,0,43,100,61
0,C,86,24,26,93,59
0,D,89,49,0,100,65
0,A,87,2,56,94,57
0,B,100,6,44,100,63
0,C,87,30,19,94,60
0,D,90,55,0,100,67
0,A,88,8,51,95,59
0,B,100,0,50,100,62
0,C,88,36,21,95,63
0,D,91,61,0,100,69
0,A,89,14,45,96,60
0,B,100,6,41,100,62
0,C,89,42,12,96,64
0,D,92,67,1,100,72
0,A,90,20,46,97,63
0,B,100,12,35,100,63
0,C,90,13,12,97,56
0,D,77,73,4,100,68
0,A,91,26,49,98,66
0,B,100,0,31,100,59
0,C,75,19,8,98,51
0,D,78,79,1,100,70
0,A,92,32,44,99,67
0,B,100,6,30,100,61
0,C,76,25,12,99,54
0,D,79,50,0,100,61
0,A,93,38,44,100,70
0,B,100,12,28,100,62
0,C,77,31,11,100,56
0,D,80,56,4,90,62
0,A,94,44,40,100,71
0,B,100,0,28,100,59
0,C,78,37,8,100,58
0,D,81,62,0,91,64
0,A,95,50,41,100,74
0,B,100,6,34,90,60
0,C,79,8,7,90,48
0,D,82,68,0,92,67
0,A,96,56,45,100,76
0,B,100,0,38,91,59
0,C,80,14,5,91,50
0,D,83,74,0,93,69
0,A,97,62,40,100,78
0,B,100,6,36,92,61
0,C,81,20,2,92,52
0,D,84,80,7,94,72
0,A,98,68,38,100,80
0,B,100,0,34,93,59
0,C,82,0,0,93,46
0,D,85,86,7,95,75
0,A,99,74,42,100,83
0,B,100,6,30,94,60
0,C,83,6,0,94,49
0,D,86,57,5,96,66
0,A,100,80,42,100,85
0,B,100,12,24,95,61
0,C,84,0,0,95,47
0,D,87,28,5,97,58
0,A,100,86,40,100,86
0,B,100,18,16,96,62
0,C,85,6,0,96,50
0,D,88,34,6,98,61
0,A,100,92,35,100,87
0,B,100,24,15,97,64
0,C,86,12,1,97,52
0,D,89,40,7,99,63
0,A,100,63,43,100,80
0,B,100,30,14,98,65
0,C,87,18,0,98,54
0,D,90,46,7,100,65
0,A,100,69,48,100,82
0,B,100,36,14,88,66
0,C,88,24,4,99,57
0,D,75,17,5,100,50
0,A,100,75,45,100,84
0,B,100,42,13,89,67
0,C,89,0,2,100,50
0,D,76,23,13,100,54
0,A,100,46,39,100,74
0,B,100,48,17,90,70
0,C,90,6,8,100,54
0,D,77,29,11,100,56
0,A,100,52,33,100,75
0,B,100,54,19,91,72
0,C,91,0,0,100,51
0,D,78,35,15,100,58
0,A,100,58,38,100,78
0,B,100,60,24,92,75
0,C,92,6,1,100,53
0,D,79,41,18,100,61
0,A,100,64,34,100,79
0,B,100,66,27,93,77
0,C,93,12,0,100,55
0,D,80,47,19,100,63
0,A,100,70,40,100,82
0,B,100,72,33,94,80
0,C,94,18,0,100,58
0,D,81,53,17,100,65
0,A,100,76,41,100,83
0,B,100,43,31,95,71
0,C,95,0,0,100,53
0,D,82,24,14,100,57
0,A,100,82,42,100,85
0,B,100,14,28,96,62
0,C,96,0,0,100,53
0,D,83,30,7,100,58
0,A,100,88,39,100,87
0,B,85,20,19,97,57
0,C,97,6,0,100,55
0,D,84,36,13,100,61
0,A,100,94,42,100,89
0,B,86,26,22,98,60
0,C,98,12,4,100,58
0,D,85,42,13,100,63
0,A,100,100,40,90,89
0,B,71,32,22,99,56
0,C,99,0,8,100,55
0,D,86,48,9,100,65
0,A,100,100,40,91,89
0,B,72,38,24,100,58
0,C,100,6,9,100,58
0,D,87,54,14,100,68
0,A,100,100,35,92,89
0,B,73,44,29,100,61
0,C,100,12,7,100,59
0,D,88,25,12,100,59
0,A,100,100,37,93,89
0,B,74,50,24,100,63
0,C,100,0,1,100,55
0,D,89,31,8,100,61
0,A,100,100,34,94,89
0,B,75,56,32,100,66
0,C,100,6,0,100,56
0,D,90,37,7,100,63
0,A,100,71,32,84,78
0,B,60,62,34,100,62
0,C,100,12,6,100,59
0,D,91,43,4,100,64
0,A,100,77,39,85,81
0,B,61,68,34,100,64
0,C,100,18,5,100,61
0,D,92,49,6,100,67
0,A,100,48,38,86,73
0,B,62,74,29,100,66
0,C,100,24,11,100,63
0,D,77,20,0,100,51
0,A,100,54,38,87,74
0,B,63,45,32,100,58
0,C,100,0,9,100,56
0,D,78,26,3,100,54
0,A,100,60,31,77,74
0,B,64,51,26,100,59
0,C,100,6,7,100,57
0,D,79,0,0,100,46
0,A,100,66,36,78,76
0,B,65,57,22,100,61
0,C,100,12,8,100,59
0,D,80,6,0,100,48
0,A,100,72,37,79,79
0,B,66,63,20,100,63
0,C,100,18,5,100,61
0,D,81,12,4,100,51
0,A,100,78,42,80,81
0,B,67,69,24,100,66
0,C,100,24,9,100,63
0,D,82,18,2,100,53
0,A,100,84,39,81,83
0,B,68,75,16,100,67
0,C,100,30,0,100,64
0,D,83,24,3,100,55
0,A,100,90,37,82,84
0,B,69,81,22,100,70
0,C,100,36,2,100,66
0,D,84,30,1,100,57
0,A,100,61,35,83,76
0,B,70,87,22,100,72
0,C,100,7,4,100,57
0,D,85,36,5,100,60
0,A,100,67,33,84,77
0,B,71,93,27,100,75
0,C,100,13,5,90,58
0,D,86,42,12,100,63
0,A,100,73,28,85,78
0,B,72,99,28,100,77
0,C,100,19,5,91,60
0,D,87,48,12,100,66
0,A,100,79,26,86,80
0,B,73,100,29,100,78
0,C,100,25,7,92,62
0,D,88,54,10,100,67
0,A,100,85,26,87,82
0,B,74,100,31,100,79
0,C,85,31,9,93,58
0,D,89,25,18,100,60
0,A,100,56,29,88,74
0,B,75,71,31,100,70
0,C,86,37,7,94,60
0,D,90,31,13,100,62
0,A,100,62,37,89,77
0,B,76,77,33,100,73
0,C,87,43,5,95,62
0,D,91,37,10,100,64
0,A,100,33,36,90,68
0,B,77,83,34,100,75
0,C,88,49,6,96,65
0,D,92,43,7,100,65
0,A,100,39,38,91,71
0,B,62,54,33,100,60
0,C,89,20,6,97,57
0,D,93,49,9,100,68
0,A,100,45,33,81,70
0,B,63,60,37,100,63
0,C,90,26,11,98,60
0,D,94,55,4,100,69
0,A,100,51,34,82,72
0,B,64,31,36,100,55
0,C,91,32,12,99,62
0,D,95,61,5,100,72
0,A,100,57,31,83,74
0,B,65,37,38,100,57
0,C,92,3,13,100,54
0,D,96,67,0,100,73
0,A,100,28,30,84,65
0,B,66,43,35,100,59
0,C,93,0,18,100,54
0,D,97,73,6,100,76
0,A,100,0,27,85,56
0,B,67,14,36,100,51
0,C,94,6,21,100,57
0,D,98,79,4,100,78
0,A,100,6,26,86,58
0,B,68,20,35,100,53
0,C,95,0,19,100,55
0,D,83,85,7,100,74
0,A,100,0,31,87,57
0,B,69,26,35,100,55
0,C,96,6,23,100,58
0,D,84,91,12,100,77
0,A,100,6,29,88,59
0,B,70,32,27,100,56
0,C,97,12,14,100,59
0,D,85,97,5,100,78
0,A,100,0,30,89,57
0,B,71,38,23,100,58
0,C,98,18,13,100,61
0,D,86,100,0,100,79
0,A,85,6,34,90,54
0,B,72,44,28,100,61
0,C,83,0,14,100,50
0,D,87,71,0,100,71
0,A,86,12,37,91,57
0,B,73,15,32,100,53
0,C,84,6,14,100,52
0,D,72,77,2,100,67
0,A,87,18,30,92,58
0,B,74,21,29,100,55
0,C,85,12,11,100,54
0,D,73,48,0,100,58
0,A,88,24,28,93,60
0,B,75,27,25,100,56
0,C,86,0,8,100,50
0,D,74,54,3,100,61
0,A,89,30,19,94,61
0,B,76,0,31,100,50
0,C,87,6,4,100,52
0,D,75,60,3,100,63
0,A,90,36,13,95,63
0,B,77,0,25,100,49
0,C,88,12,0,100,53
0,D,76,66,4,100,65
0,A,91,7,8,96,54
0,B,78,6,25,100,51
0,C,89,0,0,100,50
0,D,77,37,3,100,57
0,A,92,13,6,97,56
0,B,79,0,28,100,50
0,C,90,0,6,100,51
0,D,78,8,2,100,48
0,A,93,0,0,98,51
0,B,80,6,31,100,53
0,C,91,6,0,100,53
0,D,79,14,6,100,51
0,A,94,6,0,99,54
0,B,81,0,31,100,52
0,C,92,12,3,100,55
0,D,80,20,0,100,53
0,A,95,12,2,100,56
0,B,82,0,32,100,52
0,C,93,18,2,100,57
0,D,81,26,0,100,55
0,A,96,18,2,100,59
0,B,83,6,25,100,53
0,C,94,0,3,100,53
0,D,82,0,1,100,47
0,A,97,24,6,100,61
0,B,84,12,27,100,56
0,C,95,6,2,100,55
0,D,83,6,4,100,50
0,A,98,0,7,90,53
0,B,85,18,23,90,56
0,C,96,12,0,100,57
0,D,84,0,2,100,48
0,A,99,6,5,91,55
0,B,86,24,20,91,58
0,C,97,18,0,100,59
0,D,85,6,4,100,51
0,A,100,12,10,92,58
0,B,87,30,18,92,60
0,C,98,24,0,100,61
0,D,86,12,5,100,53
0,A,100,0,6,93,54
0,B,88,1,16,93,51
0,C,99,0,2,100,54
0,D,87,18,4,100,55
0,A,100,6,5,94,56
0,B,89,7,7,94,52
0,C,100,6,0,100,56
0,D,88,24,2,100,57
0,A,100,12,8,95,59
0,B,90,13,3,95,54
0,C,100,12,0,100,58
0,D,89,0,0,100,50
0,A,100,0,7,96,55
0,B,91,19,5,96,57
0,C,100,18,4,100,61
0,D,90,0,8,100,52
0,A,100,6,7,97,57
0,B,92,25,8,97,60
0,C,100,0,3,100,55
0,D,91,0,12,100,53
0,A,100,12,12,98,60
0,B,93,31,7,87,60
0,C,100,6,0,100,56
0,D,92,6,13,100,55
0,A,100,18,8,99,61
0,B,94,37,8,88,63
0,C,100,12,2,100,58
0,D,93,12,9,100,57
0,A,100,24,12,89,62
0,B,95,8,1,89,53
0,C,100,18,2,100,60
0,D,94,0,7,100,53
0,A,100,30,8,90,63
0,B,96,0,4,90,52
0,C,100,24,4,100,62
0,D,95,0,12,100,54
0,A,100,36,5,91,65
0,B,97,0,5,91,53
0,C,100,30,5,100,64
0,D,96,6,7,100,56
0,A,100,42,3,92,66
0,B,98,6,6,92,55
0,C,100,36,0,90,64
0,D,97,0,1,100,53
0,A,100,48,0,93,68
0,B,99,12,10,93,58
0,C,100,42,0,80,64
0,D,98,6,0,100,56
0,A,100,54,3,94,70
0,B,100,18,10,94,61
0,C,85,48,0,81,60
0,D,99,12,0,100,58
0,A,100,60,0,95,72
0,B,100,24,11,95,63
0,C,86,19,3,82,52
0,D,100,18,0,100,60
0,A,100,66,3,96,74
0,B,100,30,14,96,65
0,C,87,25,3,83,55
0,D,100,0,5,100,55
0,A,100,37,7,86,65
0,B,100,36,15,97,67
0,C,88,31,1,84,57
0,D,100,0,6,100,55
0,A,100,43,9,87,67
0,B,100,7,24,98,60
0,C,89,37,0,85,59
0,D,100,6,1,100,56
0,A,100,49,14,88,70
0,B,100,13,23,99,62
0,C,90,43,1,86,61
0,D,100,12,0,100,58
0,A,100,55,6,89,70
0,B,100,19,21,100,63
0,C,91,49,3,87,64
0,D,100,18,0,100,60
0,A,100,61,0,90,71
0,B,100,0,20,100,58
0,C,92,55,0,88,66
0,D,100,0,5,100,55
0,A,100,67,3,91,74
0,B,100,0,20,100,58
0,C,93,61,0,89,68
0,D,100,0,0,100,55
0,A,100,73,7,92,76
0,B,100,6,20,100,59
0,C,94,67,0,90,71
0,D,100,6,4,100,57
0,A,100,79,2,93,77
0,B,100,12,17,100,61
0,C,95,73,0,91,73
0,D,100,12,9,100,59
0,A,100,85,2,94,79
0,B,100,0,20,100,58
0,C,96,79,0,81,74
0,D,100,0,14,100,57
0,A,100,56,1,95,71
0,B,100,6,21,100,59
0,C,97,85,0,82,76
0,D,100,0,11,100,56
0,A,100,27,0,96,62
0,B,100,12,22,90,60
0,C,98,91,5,83,79
0,D,100,6,10,100,58
0,A,100,33,0,97,64
0,B,100,18,23,91,62
0,C,99,62,9,84,72
0,D,100,12,3,100,59
0,A,100,39,5,98,67
0,B,100,0,20,92,56
0,C,100,33,8,85,63
0,D,100,18,0,100,60
0,A,100,45,8,99,69
0,B,100,6,22,93,59
0,C,100,39,6,86,65
0,D,100,24,1,100,62
0,A,100,51,10,100,71
0,B,100,12,22,94,61
0,C,100,45,8,87,67
0,D,100,30,0,100,64
0,A,100,57,10,100,73
0,B,100,18,27,95,63
0,C,100,51,2,88,68
0,D,100,1,7,100,56
0,A,100,63,8,90,73
0,B,100,24,25,96,65
0,C,100,57,0,89,70
0,D,100,7,8,100,58
0,A,100,69,6,91,75
0,B,100,30,31,97,68
0,C,100,63,3,90,72
0,D,100,0,13,100,56
0,A,100,75,13,92,78
0,B,100,36,34,98,70
0,C,100,69,1,91,74
0,D,100,6,7,100,57
0,A,100,81,15,93,80
0,B,100,42,28,99,71
0,C,100,75,0,92,76
0,D,100,0,15,100,57
0,A,100,87,19,94,83
0,B,100,48,26,100,73
0,C,100,81,0,93,78
0,D,100,0,15,100,57
0,A,100,93,14,95,84
0,B,100,54,25,100,74
0,C,100,87,4,94,80
0,D,100,0,8,100,56
0,A,100,99,16,96,86
0,B,100,60,25,100,76
0,C,100,58,5,95,72
0,D,100,6,2,100,57
0,A,100,100,13,97,86
0,B,100,66,15,100,77
0,C,100,64,13,96,75
0,D,100,12,0,100,58
0,A,100,71,6,98,76
0,B,100,37,13,100,68
0,C,100,70,15,97,77
0,D,100,18,3,100,60
0,A,100,77,4,99,78
0,B,100,43,16,100,70
0,C,100,41,10,98,68
0,D,100,24,7,100,63
0,A,100,83,6,100,80
0,B,100,49,16,100,72
0,C,100,47,9,99,70
0,D,100,30,3,100,64
0,A,100,89,4,100,82
0,B,100,55,14,100,73
0,C,100,53,10,100,72
0,D,100,36,2,100,66
0,A,100,60,0,100,73
0,B,100,26,14,100,64
0,C,100,59,8,100,73
0,D,100,42,3,100,68
0,A,100,66,1,100,74
0,B,100,0,23,100,58
0,C,100,65,2,100,74
0,D,100,48,3,100,69
0,A,100,72,0,100,76
0,B,100,6,21,90,58
0,C,100,71,6,100,77
0,D,100,54,2,100,71
0,A,100,78,0,100,78
0,B,100,12,24,80,59
0,C,100,42,12,100,69
0,D,100,60,4,100,73
0,A,100,84,5,100,80
0,B,100,18,21,81,60
0,C,100,48,15,100,71
0,D,85,66,7,100,69
0,A,100,90,4,100,82
0,B,100,24,29,82,63
0,C,100,19,5,100,61
0,D,86,37,11,100,62
0,A,100,61,4,100,73
0,B,100,30,32,83,66
0,C,100,25,8,100,63
0,D,87,8,5,100,52
0,A,100,32,9,100,65
0,B,100,36,39,84,69
0,C,100,31,0,100,64
0,D,88,0,0,100,50
0,A,100,38,12,100,68
0,B,100,7,41,85,61
0,C,100,37,7,100,67
0,D,89,6,0,100,52
0,A,100,9,13,100,59
0,B,100,0,39,86,58
0,C,100,8,4,100,58
0,D,90,12,0,100,54
0,A,100,15,19,100,62
0,B,100,6,37,87,60
0,C,100,14,4,100,59
0,D,91,18,8,100,58
0,A,100,0,11,100,56
0,B,100,12,29,88,61
0,C,100,20,1,100,61
0,D,92,24,5,100,59
0,A,100,6,7,100,57
0,B,100,18,28,89,62
0,C,100,26,6,100,63
0,D,93,0,0,90,50
0,A,100,12,0,100,58
0,B,100,24,23,90,64
0,C,100,32,9,100,65
0,D,94,6,2,91,53
0,A,100,18,0,100,60
0,B,100,30,16,91,65
0,C,100,38,7,100,67
0,D,95,0,5,92,52
0,A,100,24,0,100,62
0,B,100,1,19,92,56
0,C,100,44,12,100,70
0,D,96,6,8,93,55
0,A,100,0,8,100,56
0,B,100,7,19,93,58
0,C,100,50,13,100,71
0,D,97,0,0,94,52
0,A,100,0,17,100,57
0,B,100,13,13,94,59
0,C,100,56,13,100,73
0,D,98,6,0,95,55
0,A,100,6,17,100,59
0,B,100,19,9,95,61
0,C,100,62,16,100,76
0,D,99,12,6,96,58
0,A,100,12,10,100,60
0,B,100,25,8,96,63
0,C,100,33,6,100,65
0,D,100,0,11,97,56
0,A,100,0,11,100,56
0,B,100,0,9,97,55
0,C,100,39,11,100,68
0,D,100,6,17,98,59
0,A,100,6,3,100,57
0,B,100,6,18,98,59
0,C,100,45,2,100,68
0,D,100,12,26,99,62
0,A,100,0,6,100,55
0,B,100,12,11,99,60
0,C,100,51,0,100,70
0,D,100,18,28,100,64
0,A,100,6,7,100,57
0,B,100,0,17,100,57
0,C,100,57,0,100,72
0,D,100,24,21,100,65
0,A,100,0,9,100,56
0,B,100,6,19,100,59
0,C,100,28,1,100,63
0,D,100,30,20,100,67
0,A,100,0,12,100,56
0,B,100,0,15,100,57
0,C,100,34,2,100,65
0,D,100,1,26,100,59
0,A,100,0,13,100,56
0,B,100,6,12,90,57
0,C,100,5,0,100,56
0,D,100,7,23,100,60
0,A,100,6,10,100,58
0,B,100,12,14,91,59
0,C,100,0,0,100,55
0,D,100,13,14,100,61
0,A,100,12,11,100,60
0,B,100,18,15,92,61
